unknown,avg
52.85714285714285,52.85714285714285
59.41666666666667,59.41666666666667
59.41666666666667,59.41666666666667
59.34375000000001,59.34375000000001
59.34375000000001,59.34375000000001
61.095238095238095,61.095238095238095
61.145833333333336,61.145833333333336
61.145833333333336,61.145833333333336
65.95652173913044,65.95652173913044
67.6875,67.6875
71.27586206896551,71.27586206896551
77.96551724137932,77.96551724137932
75.89393939393939,75.89393939393939
75.84722222222223,75.84722222222223
75.56944444444444,75.56944444444444
71.27380952380952,71.27380952380952
72.6547619047619,72.6547619047619
74.41860465116278,74.41860465116278
71.77380952380952,71.77380952380952
69.47674418604652,69.47674418604652
71.29069767441861,71.29069767441861
71.8061224489796,71.8061224489796
70.65306122448979,70.65306122448979
70.45192307692308,70.45192307692308
68.5754716981132,68.5754716981132
67.6393442622951,67.6393442622951
67.07575757575758,67.07575757575758
65.82575757575758,65.82575757575758
65.97945205479452,65.97945205479452
66.05555555555556,66.05555555555556
66.46478873239437,66.46478873239437
69.26027397260275,69.26027397260275
70.28082191780823,70.28082191780823
69.91558441558442,69.91558441558442
66.99342105263158,66.99342105263158
66.38607594936708,66.38607594936708
64.19642857142857,64.19642857142857
62.10714285714286,62.10714285714286
62.59550561797752,62.59550561797752
60.450549450549445,60.450549450549445
60.5054945054945,60.5054945054945
60.951612903225815,60.951612903225815
63.03804347826088,63.03804347826088
63.51075268817205,63.51075268817205
64.5989010989011,64.5989010989011
65.5360824742268,65.5360824742268
64.60204081632654,64.60204081632654
67.36893203883496,67.36893203883496
67.16346153846153,67.16346153846153
66.41121495327103,66.41121495327103
67.89380530973452,67.89380530973452
67.57456140350878,67.57456140350878
68.70000000000002,68.70000000000002
69.56355932203391,69.56355932203391
69.81196581196582,69.81196581196582
68.6965811965812,68.6965811965812
69.37068965517243,69.37068965517243
70.04508196721312,70.04508196721312
67.84108527131782,67.84108527131782
69.41860465116281,69.41860465116281
68.11363636363636,68.11363636363636
68.24264705882354,68.24264705882354
67.8,67.8
66.09235692807377,66.09235692807377
65.67511230327653,65.67511230327653
64.62857142857143,64.62857142857143
63.77898550724638,63.77898550724638
61.37410071942447,61.37410071942447
63.53597122302158,63.53597122302158
63.83793103448276,63.83793103448276
63.86986301369864,63.86986301369864
64.31372549019608,64.31372549019608
64.37698564287864,64.37698564287864
66.10645161290323,66.10645161290323
66.94409937888199,66.94409937888199
68.6848484848485,68.6848484848485
66.67378048780488,66.67378048780488
64.63772455089821,64.63772455089821
63.96385542168675,63.96385542168675
65.3036809815951,65.3036809815951
64.73668639053254,64.73668639053254
64.21875,64.21875
62.797142857142845,62.797142857142845
62.77966101694916,62.77966101694916
62.32352941176471,62.32352941176471
62.54098360655738,62.54098360655738
64.548128342246,64.548128342246
64.024064171123,64.024064171123
64.77894736842106,64.77894736842106
64.62041884816755,64.62041884816755
65.12433862433863,65.12433862433863
63.72656250000001,63.72656250000001
